,Comments,Scraped Comments,Reads,Votes,Chapter Name,Chapter,Part,Username,Date,Original,Text,Negative,Neutral,Positive,Compound
577,676,425,10600,803,PROLOGUE,PROLOGUE,NA,BananaZurc,2019-07-15,"Kids with stricts parents won't always be obedient. They tend to be a little more curious.
",kids with stricts parents won't always be obedient. they tend to be a little more curious. ,0.0,0.858,0.142,0.3214
578,676,425,10600,803,PROLOGUE,PROLOGUE,NA,BananaZurc,2019-07-15,"'Some street urchins'. Boy those street urchins are your offsprings as well.
",'some street urchins'. boy those street urchins are your offsprings as well. ,0.0,0.84,0.16,0.2732
579,676,425,10600,803,PROLOGUE,PROLOGUE,NA,BananaZurc,2019-07-15,"Yes  another one of your many offsprings
",yes  another one of your many offsprings ,0.0,0.69,0.31,0.4019
580,676,425,10600,803,PROLOGUE,PROLOGUE,NA,moonandstarsishy,2019-07-14,"Your writing never ceases to make me mesmerized. Great job!
",your writing never ceases to make me mesmerized. great job! ,0.0,0.672,0.328,0.6588
581,676,425,10600,803,PROLOGUE,PROLOGUE,NA,moonandstarsishy,2019-07-14,"Tea 🍵
",tea  teacup without handle  ,0.0,1.0,0.0,0.0
582,676,425,10600,803,PROLOGUE,PROLOGUE,NA,moonandstarsishy,2019-07-14,"Woah this is absolutely brilliant
",woah this is absolutely brilliant ,0.0,0.494,0.506,0.624
583,676,425,10600,803,PROLOGUE,PROLOGUE,NA,skandalus,2019-07-13,"Zeus really has that mind set that her virginity is his to guard and the way he speaks is so arrogant
",zeus really has that mind set that her virginity is his to guard and the way he speaks is so arrogant ,0.171,0.829,0.0,-0.6269
584,676,425,10600,803,PROLOGUE,PROLOGUE,NA,StarryyNightmare,2019-07-12,"I feel like I want to slap her perfect red lips. What is FUNNY YOU DONT FREAKING WIN B*TCH 🙂
",i feel like i want to slap her perfect red lips. what is funny you dont freaking win b*tch  slightly smiling face  ,0.107,0.354,0.54,0.9136
585,676,425,10600,803,PROLOGUE,PROLOGUE,NA,StarryyNightmare,2019-07-12,"Hahahaha I’m DYING. He read her like she is a freaking open book just how well does he know her 😂😂😂💔
",hahahaha i'm dying. he read her like she is a freaking open book just how well does he know her  face with tears of joy  face with tears of joy  face with tears of joy  broken heart  ,0.216,0.485,0.299,0.7506
586,676,425,10600,803,PROLOGUE,PROLOGUE,NA,faeriebisou,2019-07-07,"aphrodite is pure chaos and im living for it
",aphrodite is pure chaos and im living for it ,0.316,0.684,0.0,-0.5719
587,676,425,10600,803,PROLOGUE,PROLOGUE,NA,LittleRevel,2019-07-02,"Bruh says the one who literally created an entire mythology coz he couldnt keep it in his pants
",bruh says the one who literally created an entire mythology coz he couldnt keep it in his pants ,0.0,0.895,0.105,0.25
588,676,425,10600,803,PROLOGUE,PROLOGUE,NA,LittleRevel,2019-07-02,"😂😂🤦‍♀️
", face with tears of joy  face with tears of joy  woman facepalming selector  ,0.186,0.441,0.373,0.7003
589,676,425,10600,803,PROLOGUE,PROLOGUE,NA,BluebellsBooks,2019-06-28,"""Hephaestus will never do that to me!"" Um  well  not EXACTLY  but  let's say  something even more embrassing.
","""hephaestus will never do that to me!"" um  well  not exactly  but  let's say  something even more embrassing. ",0.0,0.902,0.098,0.2124
590,676,425,10600,803,PROLOGUE,PROLOGUE,NA,BluebellsBooks,2019-06-28,"Of course not! As everyone knows  things like this would NEVER happen in greek mythology. Never.
",of course not! as everyone knows  things like this would never happen in greek mythology. never. ,0.0,0.843,0.157,0.4199
591,676,425,10600,803,PROLOGUE,PROLOGUE,NA,emilyawesome383,2019-06-25,"☕️
", hot beverage  ,0.0,1.0,0.0,0.0
592,676,425,10600,803,PROLOGUE,PROLOGUE,NA,orphiicc,2019-06-19,"who allowed you to attack me with that gorgeous description  seriously this is so well done till now and the grammar is perfection.
",who allowed you to attack me with that gorgeous description  seriously this is so well done till now and the grammar is perfection. ,0.144,0.541,0.314,0.7678
593,676,425,10600,803,PROLOGUE,PROLOGUE,NA,gloomyangel,2019-06-14,"Zeus is like every overprotective dad that can’t stand the though if his daughter “pursuing intimacy”😂
","zeus is like every overprotective dad that can't stand the though if his daughter ""pursuing intimacy"" face with tears of joy  ",0.073,0.687,0.24,0.6597
594,676,425,10600,803,PROLOGUE,PROLOGUE,NA,eyeamwatchingyou,2019-06-03,"These people are really fans of incest; gotta keep the pure blood  I guess
",these people are really fans of incest; gotta keep the pure blood  i guess ,0.0,1.0,0.0,0.0
595,676,425,10600,803,PROLOGUE,PROLOGUE,NA,eyeamwatchingyou,2019-06-03,"Wow  the King of Gods is OH  SO MIGHTY AND WISE  ISN'T HE?  Hypocrite.
",wow  the king of gods is oh  so mighty and wise  isn't he?  hypocrite. ,0.0,0.584,0.416,0.861
596,676,425,10600,803,PROLOGUE,PROLOGUE,NA,eyeamwatchingyou,2019-06-03,"This dude's not even close to being a decent father  so I'm not surprised that Zeus thinks that Hermes and Apollo are street urchins
",this dude's not even close to being a decent father  so i'm not surprised that zeus thinks that hermes and apollo are street urchins ,0.081,0.919,0.0,-0.2334
597,676,425,10600,803,PROLOGUE,PROLOGUE,NA,sunflowerlies,2019-06-02,"*lets out an awkward chuckle
",*lets out an awkward chuckle ,0.219,0.411,0.37,0.2732
598,676,425,10600,803,PROLOGUE,PROLOGUE,NA,sunflowerlies,2019-06-02,"The worst part is that he's calling his own sons street urchins
",the worst part is that he's calling his own sons street urchins ,0.272,0.728,0.0,-0.6249
599,676,425,10600,803,PROLOGUE,PROLOGUE,NA,sunflowerlies,2019-06-02,"❤
", red heart  ,0.0,1.0,0.0,0.0
600,676,425,10600,803,PROLOGUE,PROLOGUE,NA,burgundoise,2019-05-31,"Oh  wow. Can I just say Aphrodite is a forever mood? I love how you've taken her character to a whole nother level. You simply have a penchant for writing characters I need In my friend group :D  Also  Zeus is something else entirely. Thank you for actually making him a Dad! Most of the myths I've read portray him as a heartless f-boy. I'm totally stocked to see how this union will turn out. Amazing chapter  honey!
",oh  wow. can i just say aphrodite is a forever mood? i love how you've taken her character to a whole nother level. you simply have a penchant for writing characters i need in my friend group  d  also  zeus is something else entirely. thank you for actually making him a dad! most of the myths i've read portray him as a heartless f-boy. i'm totally stocked to see how this union will turn out. amazing chapter  honey! ,0.038,0.745,0.217,0.9449
601,676,425,10600,803,PROLOGUE,PROLOGUE,NA,KendallShaw,2019-04-27,"You enjoy that victorious laughter
",you enjoy that victorious laughter ,0.0,0.319,0.681,0.7506
602,676,425,10600,803,PROLOGUE,PROLOGUE,NA,KendallShaw,2019-04-27,"Why is it im not supprised
",why is it im not supprised ,0.0,1.0,0.0,0.0
603,676,425,10600,803,PROLOGUE,PROLOGUE,NA,KendallShaw,2019-04-27,"Allan edgar poe  who  Your use of words is ❤❤❤❤❤
",allan edgar poe  who  your use of words is  red heart  red heart  red heart  red heart  red heart  ,0.0,1.0,0.0,0.0
604,676,425,10600,803,PROLOGUE,PROLOGUE,NA,-BLACKBEAKS,2019-04-27,"Zeus honey  those street urchins are also your sons
",zeus honey  those street urchins are also your sons ,0.0,1.0,0.0,0.0
605,676,425,10600,803,PROLOGUE,PROLOGUE,NA,solntserises,2019-04-15,"She reminds me of one of my classmates. That girls.needs to read this book
",she reminds me of one of my classmates. that girls.needs to read this book ,0.0,1.0,0.0,0.0
606,676,425,10600,803,PROLOGUE,PROLOGUE,NA,Drxwningindreams,2019-03-31,"I am so hyped right now omg
",i am so hyped right now omg ,0.0,1.0,0.0,0.0
607,676,425,10600,803,PROLOGUE,PROLOGUE,NA,theophorous,2019-03-31,"I’ve always been a bit finicky when it came to Greek Mythology  though the stories themselves are fascinating  modern retelling had a habit of doing them a great injustice that put me off them for awhile. This  however  is a twist I’d never expected. Persephone has always been either treated as a naive victim of unfortunate circumstances  or a woman with a darker inclination that her fair eyes and wide eyes would suggest. I’m curious to see of the route you take her character development and disposition. Also Aphrodite reminds me of that one Aunt your mother wishes you never end up as but you idolize anyway because she’s an iconic queen
",i've always been a bit finicky when it came to greek mythology  though the stories themselves are fascinating  modern retelling had a habit of doing them a great injustice that put me off them for awhile. this  however  is a twist i'd never expected. persephone has always been either treated as a naive victim of unfortunate circumstances  or a woman with a darker inclination that her fair eyes and wide eyes would suggest. i'm curious to see of the route you take her character development and disposition. also aphrodite reminds me of that one aunt your mother wishes you never end up as but you idolize anyway because she's an iconic queen ,0.066,0.851,0.083,0.2382
608,676,425,10600,803,PROLOGUE,PROLOGUE,NA,uninaytion,2019-03-20,"Hypocrisy at its finest😂
",hypocrisy at its finest face with tears of joy  ,0.15,0.551,0.299,0.4404
609,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"Your writing is utterly Exquisite ✨☺️
",your writing is utterly exquisite  sparkles  smiling face selector  ,0.0,0.545,0.455,0.7043
610,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"It sure is a Victory 🌹❤️
",it sure is a victory  rose  red heart selector  ,0.0,0.753,0.247,0.3182
611,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"Well then.
",well then. ,0.0,0.323,0.677,0.2732
612,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"Is it weird that I find this funny? 😂
",is it weird that i find this funny?  face with tears of joy  ,0.192,0.426,0.382,0.6783
613,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"She's a hoe and he is too 😂
",she's a hoe and he is too  face with tears of joy  ,0.129,0.612,0.259,0.4404
614,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"Well  Damn
",well  damn ,0.562,0.0,0.437,-0.1531
615,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"I could imagine this clearly
",i could imagine this clearly ,0.0,0.49,0.51,0.481
616,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"*Clears throat* ahem  WHAT? 😂
",*clears throat* ahem  what?  face with tears of joy  ,0.15,0.551,0.299,0.4404
617,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"You'll hurt your own children? Of course you will... Dammit Zeus.
",you'll hurt your own children? of course you will... dammit zeus. ,0.254,0.746,0.0,-0.5267
618,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"She likes drama I see
",she likes drama i see ,0.0,0.517,0.483,0.4215
619,676,425,10600,803,PROLOGUE,PROLOGUE,NA,EquinoxJam,2019-03-18,"This is mesmerizing
",this is mesmerizing ,0.0,1.0,0.0,0.0
620,676,425,10600,803,PROLOGUE,PROLOGUE,NA,shiacer,2019-03-10,"*sips the tea really loud*  yeah sure
",*sips the tea really loud*  yeah sure ,0.0,0.498,0.502,0.6177
621,676,425,10600,803,PROLOGUE,PROLOGUE,NA,shiacer,2019-03-10,"i feel sorry for his other kids ehm
",i feel sorry for his other kids ehm ,0.178,0.822,0.0,-0.0772
622,676,425,10600,803,PROLOGUE,PROLOGUE,NA,jazzymuse,2019-03-03,"You are literally the BIGGEST hypocrite!
",you are literally the biggest hypocrite! ,0.0,1.0,0.0,0.0
623,676,425,10600,803,PROLOGUE,PROLOGUE,NA,jazzymuse,2019-03-03,"So his entire mission is to cockblock his daughter... respect.
",so his entire mission is to cockblock his daughter... respect. ,0.0,0.744,0.256,0.4767
624,676,425,10600,803,PROLOGUE,PROLOGUE,NA,jazzymuse,2019-03-03,"Um... those are your sons...
",um... those are your sons... ,0.0,1.0,0.0,0.0
625,676,425,10600,803,PROLOGUE,PROLOGUE,NA,raceii,2019-02-24,"Her uncle
",her uncle ,0.0,1.0,0.0,0.0
626,676,425,10600,803,PROLOGUE,PROLOGUE,NA,hecateincarnate,2019-02-18,"The gods and incest
",the gods and incest ,0.0,1.0,0.0,0.0
627,676,425,10600,803,PROLOGUE,PROLOGUE,NA,Kiahni_C,2019-02-17,"I don't believe you need the adverb of 'softly' before 'whispered' as whispering is already soft.
",i don't believe you need the adverb of 'softly' before 'whispered' as whispering is already soft. ,0.0,1.0,0.0,0.0
628,676,425,10600,803,PROLOGUE,PROLOGUE,NA,Kiahni_C,2019-02-17,"Sounds like my dad
",sounds like my dad ,0.0,0.545,0.455,0.3612
629,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"Tf. What kinda bs sorcery is this! I literally pictured that in my head!! I don't picture anything in my head!!! Bruh. This is weird
",tf. what kinda bs sorcery is this! i literally pictured that in my head!! i don't picture anything in my head!!! bruh. this is weird ,0.115,0.885,0.0,-0.4344
630,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"Just let her live
",just let her live ,0.0,1.0,0.0,0.0
631,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"Ok bitch you just crossed the damn line
",ok bitch you just crossed the damn line ,0.474,0.365,0.161,-0.6486
632,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"Dite getting kinda cray cray
",dite getting kinda cray cray ,0.0,1.0,0.0,0.0
633,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"This is why  even though I've read PJO  I will never be able to find it in me to hate Hera.   P.S. I know this and PJO has no connections  I was just saying
",this is why  even though i've read pjo  i will never be able to find it in me to hate hera.   p.s. i know this and pjo has no connections  i was just saying ,0.169,0.831,0.0,-0.7096
634,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"I feel kinda bad for her
",i feel kinda bad for her ,0.445,0.555,0.0,-0.4951
635,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"Lol
",lol ,0.0,0.0,1.0,0.4215
636,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"You think Persephone is gonna stay pure with Hermes??? Wowww. You're dumb
",you think persephone is gonna stay pure with hermes??? wowww. you're dumb ,0.259,0.741,0.0,-0.5913
637,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"She's right. Persephone is like a pet
",she's right. persephone is like a pet ,0.0,0.667,0.333,0.3612
638,676,425,10600,803,PROLOGUE,PROLOGUE,NA,_JustAnotherIdiot,2019-02-12,"The description.... it's breathtaking
",the description.... it's breathtaking ,0.0,0.5,0.5,0.4588
639,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"I LOVE IT SO MUCH  your writing is amazing :)
",i love it so much  your writing is amazing  ) ,0.0,0.407,0.593,0.8668
640,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"p s y c h o
",p s y c h o ,0.0,0.0,0.0,0.0
641,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"your descriptions are everything
",your descriptions are everything ,0.0,1.0,0.0,0.0
642,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"wow... i kinda feel threatened lol
",wow... i kinda feel threatened lol ,0.33,0.363,0.307,-0.0478
643,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"tea
",tea ,0.0,1.0,0.0,0.0
644,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"i think you are incorrect
",i think you are incorrect ,0.0,1.0,0.0,0.0
645,676,425,10600,803,PROLOGUE,PROLOGUE,NA,angelslumber,2019-02-05,"your descriptions are... wow
",your descriptions are... wow ,0.0,0.441,0.559,0.5859
646,676,425,10600,803,PROLOGUE,PROLOGUE,NA,fakejuliet,2019-02-04,"THE SHADE.
",the shade. ,0.0,1.0,0.0,0.0
647,676,425,10600,803,PROLOGUE,PROLOGUE,NA,fakejuliet,2019-02-04,"She is trouble and I love it.
",she is trouble and i love it. ,0.248,0.367,0.385,0.3612
648,676,425,10600,803,PROLOGUE,PROLOGUE,NA,ragnarcks,2019-02-04,"To be honest  I love the fact that you started the story of with this!! It’s really different and refreshing(ok maybe this isn’t the right choice of word) I’ve been liking Persephone & Hades’s story for years now and never once did I saw something like this for the starters of their story  this is unique  i love this😭
",to be honest  i love the fact that you started the story of with this!! it's really different and refreshing(ok maybe this isn't the right choice of word) i've been liking persephone & hades's story for years now and never once did i saw something like this for the starters of their story  this is unique  i love this loudly crying face  ,0.043,0.716,0.241,0.937
649,676,425,10600,803,PROLOGUE,PROLOGUE,NA,faywritr,2019-01-27,"For some reason  Aphrodite's mad  bubbly disposition makes my day. I love the way you portrayed her as a conniving  coquettish woman. The closing to the prologue shoots thrills up my spine. ❤❤❤
",for some reason  aphrodite's mad  bubbly disposition makes my day. i love the way you portrayed her as a conniving  coquettish woman. the closing to the prologue shoots thrills up my spine.  red heart  red heart  red heart  ,0.075,0.769,0.156,0.5423
650,676,425,10600,803,PROLOGUE,PROLOGUE,NA,ragnarcks,2019-01-19,"yOUR WRITING IS BEAUTIFUL
",your writing is beautiful ,0.0,0.393,0.607,0.6841
651,676,425,10600,803,PROLOGUE,PROLOGUE,NA,-messiahs,2019-01-18,"always that one crazy chick
",always that one crazy chick ,0.375,0.625,0.0,-0.34
652,676,425,10600,803,PROLOGUE,PROLOGUE,NA,Yellowtowelz,2019-01-14,"just gonna ignore the fact that Apollo and Persephone are half-siblings because what do u expect
",just gonna ignore the fact that apollo and persephone are half-siblings because what do u expect ,0.152,0.848,0.0,-0.3612
653,676,425,10600,803,PROLOGUE,PROLOGUE,NA,iloojin,2019-01-13,"Who is Hades's brother? I am sorry  I went to read the background but I didn't find the information unless I didn't see it. Is it Zeus?   Back to your story  I don't really have much to say as it the same thing. They are both well-written and set in an original world (but still somehow confusing with names sometimes). Having read both stories  I like this concept better. It's simple.
",who is hades's brother? i am sorry  i went to read the background but i didn't find the information unless i didn't see it. is it zeus?   back to your story  i don't really have much to say as it the same thing. they are both well-written and set in an original world (but still somehow confusing with names sometimes). having read both stories  i like this concept better. it's simple. ,0.047,0.812,0.141,0.8364
654,676,425,10600,803,PROLOGUE,PROLOGUE,NA,iloojin,2019-01-13,"Of course when it concerns his daughter  he will be angry
",of course when it concerns his daughter  he will be angry ,0.248,0.752,0.0,-0.5106
